Wall time,Step,Value
1612692258.043599,7,0.05790000036358833
1612692499.994252,14,0.1362999975681305
1612692693.3177266,21,0.21369999647140503
1612692777.4980683,28,0.337799996137619
1612692889.796543,35,0.46140000224113464
1612692979.1355813,42,0.5473999977111816
1612693034.6245978,49,0.6169000267982483
1612693103.5631309,56,0.6442000269889832
1612693206.235439,63,0.6671000123023987
1612693310.8048003,70,0.6922000050544739
1612693471.8045533,77,0.6987000107765198
1612693535.6098938,84,0.7135999798774719
1612693596.3446012,91,0.7141000032424927
1612693653.1072311,98,0.7261000275611877
1612693710.957053,105,0.7287999987602234
1612693777.6191099,112,0.7365999817848206
1612693874.3027673,119,0.7427999973297119
1612693935.9046988,126,0.7396000027656555
1612694011.9477603,133,0.7531999945640564
1612694080.7336833,140,0.7562000155448914
1612694132.9089544,147,0.7608000040054321
1612694215.2223592,154,0.7616000175476074
1612694321.7105963,161,0.7613000273704529
1612694377.113345,168,0.7651000022888184
1612694434.4470875,175,0.7700999975204468
1612694488.2101953,182,0.7720000147819519
1612694547.2052815,189,0.7692999839782715
1612694603.2950468,196,0.774399995803833
1612694654.1062834,203,0.7753999829292297
1612694733.9411736,210,0.769599974155426
1612694796.2112172,217,0.7785999774932861
1612694852.3019662,224,0.7831000089645386
1612694939.8224988,231,0.7792999744415283
1612694991.5422246,238,0.7821999788284302
1612695041.4186578,245,0.7825999855995178
1612695159.0539997,252,0.7807999849319458
1612695283.7230937,259,0.7856000065803528
1612695368.3364654,266,0.7840999960899353
1612695439.4395347,273,0.7828999757766724
1612695633.0996954,280,0.7865999937057495
1612695728.6272023,287,0.7871000170707703
1612695800.456171,294,0.7824000120162964
1612695937.5452754,301,0.7904999852180481
1612696020.9953241,308,0.786300003528595
1612696112.1086407,315,0.7921000123023987
1612696181.8244634,322,0.7922999858856201
1612696242.6499486,329,0.7922000288963318
1612696303.3218472,336,0.795199990272522
1612696346.358759,343,0.7943999767303467
1612696389.4352827,350,0.7961000204086304
1612696432.84746,357,0.7962999939918518
1612696476.794224,364,0.7957000136375427
1612696524.7194686,371,0.8008999824523926
1612696569.0518453,378,0.7946000099182129
1612696613.0433502,385,0.804099977016449
1612696657.2318838,392,0.800000011920929
1612696704.6124673,399,0.8036999702453613
1612696748.844213,406,0.8015999794006348
1612696806.1503983,413,0.8082000017166138
1612696855.2660186,420,0.8083999752998352
1612696913.1266809,427,0.8019000291824341
1612696967.5301962,434,0.8048999905586243
1612697015.0169208,441,0.805899977684021
1612697059.3227856,448,0.8051000237464905
1612697111.5429914,455,0.8050000071525574
1612697155.1105702,462,0.8080999851226807
1612697198.8285642,469,0.8095999956130981
1612697242.0465808,476,0.8019999861717224
1612697286.0438218,483,0.8090000152587891
1612697329.615044,490,0.8044000267982483
1612697375.597732,497,0.8073999881744385
1612697422.6320455,504,0.8076000213623047
1612697467.7195868,511,0.8129000067710876
1612697511.0149212,518,0.8144000172615051
1612697554.157544,525,0.815500020980835
1612697643.5301518,532,0.8184999823570251
1612697691.6116407,539,0.8151000142097473
1612697735.404847,546,0.8174999952316284
1612697780.3201725,553,0.8158000111579895
1612697854.0550137,560,0.8179000020027161
1612697901.6064725,567,0.8159000277519226
1612697946.2174973,574,0.8216999769210815
1612697999.311259,581,0.8191999793052673
1612698043.854198,588,0.8162999749183655
1612698087.918417,595,0.8198999762535095
1612698130.416562,602,0.8201000094413757
1612698174.7224023,609,0.8223000168800354
1612698217.2040055,616,0.8245000243186951
