Wall time,Step,Value
1612692669.494323,20,0.37691551446914673
1612692959.7943485,40,0.27789804339408875
1612693167.7386696,60,0.22496283054351807
1612693507.001962,80,0.20072026550769806
1612693677.2943282,100,0.14959144592285156
1612693899.9948206,120,0.13872820138931274
1612694060.315802,140,0.13847675919532776
1612694308.7942946,160,0.1291544884443283
1612694473.4583778,180,0.12550771236419678
1612694632.3495233,200,0.1264290064573288
1612694828.8942947,220,0.11992297321557999
1612695013.694334,240,0.1167958453297615
1612695328.2463887,260,0.1100563332438469
1612695586.826616,280,0.1346406489610672
1612695864.4942627,300,0.11494943499565125
1612696163.4064314,320,0.10151118040084839
1612696329.8412302,340,0.09552001953125
1612696455.0199628,360,0.09877718240022659
1612696588.0244093,380,0.10433761030435562
1612696719.396977,400,0.09542395919561386
1612696841.9441953,420,0.09175369888544083
1612697005.9943383,440,0.09839459508657455
1612697141.812047,460,0.10203677415847778
1612697269.0943065,480,0.08920376002788544
1612697400.494289,500,0.09148846566677094
1612697529.6943686,520,0.09149870276451111
1612697706.9078062,540,0.09617961198091507
1612697837.6499486,560,0.1010122150182724
1612697989.2943063,580,0.10475032776594162
1612698117.6187983,600,0.09832080453634262
1612698244.638237,620,0.09022380411624908
1612698383.0378428,640,0.09062056988477707
1612698517.0239503,660,0.08254024386405945
1612698649.8059833,680,0.08514922857284546
1612698798.7943301,700,0.093427874147892
1612698928.5942926,720,0.08556710183620453
1612699056.1939185,740,0.08647310733795166
1612699186.8362103,760,0.08327721059322357
1612699318.1031542,780,0.08008290082216263
1612699464.1943214,800,0.0843079462647438
1612699667.6948059,820,0.08125738054513931
1612699788.5943587,840,0.09316382557153702
1612699927.0943358,860,0.07943747192621231
1612700080.6962385,880,0.08417201042175293
1612700222.0457354,900,0.08162274211645126
1612700372.0994124,920,0.0818098708987236
1612700706.7425654,940,0.07995502650737762
1612700856.7559445,960,0.08348294347524643
1612700965.9503298,980,0.06633350253105164
1612701292.150507,1000,0.08210915327072144
1612701751.7473981,1020,0.07650293409824371
1612701917.8583086,1040,0.07696589082479477
1612702080.3167868,1060,0.07959382981061935
1612702220.6943257,1080,0.07942529022693634
1612702421.213529,1100,0.07110113650560379
1612702540.2458303,1120,0.07306981086730957
1612702677.9943101,1140,0.07234940677881241
1612702812.8203917,1160,0.07239356637001038
1612703675.4175396,1180,0.0672057569026947
1612703862.5943453,1200,0.07274671643972397
1612704043.4437652,1220,0.0745273157954216
1612704197.1439884,1240,0.08146526664495468
1612704301.994292,1260,0.0721270740032196
1612704429.594321,1280,0.07565062493085861
1612704618.094331,1300,0.08021774888038635
1612704974.0191665,1320,0.06689178198575974
1612705485.9366028,1340,0.07491036504507065
1612706009.6474423,1360,0.07010772824287415
1612706160.413287,1380,0.06947674602270126
1612706267.73804,1400,0.07491838932037354
1612706368.0537584,1420,0.07428791373968124
1612706497.6254804,1440,0.07268223911523819
1612706598.225301,1460,0.0741608589887619
1612706700.1879716,1480,0.06596516817808151
1612706850.1151452,1500,0.06984449177980423
1612706957.986365,1520,0.06883958727121353
1612707041.3588524,1540,0.06986694782972336
1612707148.5739934,1560,0.07394273579120636
1612707249.9157286,1580,0.06620044261217117
1612707352.142103,1600,0.06525728851556778
1612707452.2454062,1620,0.06370755285024643
1612707589.6606634,1640,0.06638006120920181
1612707716.5237708,1660,0.06886329501867294
1612707829.8396087,1680,0.07164616882801056
1612707942.2994742,1700,0.06834724545478821
1612708039.996404,1720,0.06890272349119186
1612708143.592169,1740,0.06795100122690201
1612708244.4326215,1760,0.06579789519309998
1612708355.174939,1780,0.06865770369768143
1612708458.0183136,1800,0.0633232370018959
1612708542.783905,1820,0.07352197170257568
1612708729.439317,1840,0.06576599925756454
1612708828.1639493,1860,0.06338077038526535
1612708930.3580256,1880,0.06030101329088211
1612709030.9273293,1900,0.05734210088849068
1612709134.6304793,1920,0.060514990240335464
1612709242.0054364,1940,0.06380210071802139
1612709334.6347115,1960,0.06046934798359871
1612709448.4943237,1980,0.059281863272190094
1612709613.5943346,2000,0.0595661923289299
1612709749.627727,2020,0.06477315723896027
1612709882.0336099,2040,0.06516115367412567
1612710025.0037837,2060,0.05734596401453018
1612710153.1370232,2080,0.05526042357087135
1612710272.8943157,2100,0.0622098483145237
