Wall time,Step,Value
1624341806.9115036,7,0.04859999939799309
1624341811.5268583,14,0.20520000159740448
1624341816.0459242,21,0.33559998869895935
1624341820.4866965,28,0.5472000241279602
1624341824.945993,35,0.67330002784729
1624341829.492876,42,0.7412999868392944
1624341834.0538607,49,0.7454000115394592
1624341838.5741992,56,0.7554000020027161
1624341843.1168084,63,0.7802000045776367
1624341847.6523476,70,0.7734000086784363
1624341852.0653164,77,0.8007000088691711
1624341856.674738,84,0.8077999949455261
1624341861.1050375,91,0.8185999989509583
1624341865.6082358,98,0.8176000118255615
1624341870.0802424,105,0.8291000127792358
1624341874.5945413,112,0.8245999813079834
1624341879.078029,119,0.8424000144004822
1624341883.6173193,126,0.8379999995231628
1624341888.16766,133,0.8428000211715698
1624341892.6640978,140,0.8429999947547913
1624341897.1337576,147,0.8611000180244446
1624341901.623721,154,0.8597000241279602
1624341906.276902,161,0.866599977016449
1624341910.747935,168,0.866100013256073
1624341915.1817908,175,0.8784999847412109
1624341919.6699133,182,0.8808000087738037
1624341924.1083646,189,0.8788999915122986
1624341928.541009,196,0.8858000040054321
1624341933.0856729,203,0.8877000212669373
1624341937.6010242,210,0.8970000147819519
1624341942.028005,217,0.8974000215530396
1624341946.5650349,224,0.8950999975204468
1624341951.0985496,231,0.9068999886512756
1624341955.6340787,238,0.9071000218391418
1624341960.1083374,245,0.9067999720573425
1624341964.5448225,252,0.9068999886512756
1624341968.9643207,259,0.90829998254776
1624341973.4933994,266,0.9133999943733215
1624341977.9754207,273,0.9138000011444092
1624341982.4379566,280,0.9203000068664551
1624341986.817655,287,0.9186000227928162
1624341991.3937879,294,0.9175000190734863
1624341995.809752,301,0.9253000020980835
1624342000.2894332,308,0.8971999883651733
1624342004.7113218,315,0.9208999872207642
1624342009.1242363,322,0.9222000241279602
1624342013.5893238,329,0.925599992275238
1624342018.1193206,336,0.9318000078201294
1624342022.711273,343,0.934499979019165
1624342027.3115728,350,0.9405999779701233
1624342031.6842377,357,0.939300000667572
1624342036.121549,364,0.9368000030517578
1624342040.6927946,371,0.935699999332428
1624342045.1459563,378,0.9355999827384949
1624342049.6736786,385,0.9404000043869019
1624342054.1402302,392,0.9433000087738037
1624342058.6656084,399,0.9417999982833862
1624342063.0872035,406,0.9369000196456909
1624342067.5409868,413,0.9422000050544739
1624342072.1735477,420,0.9488000273704529
1624342076.5776482,427,0.944599986076355
1624342081.07657,434,0.9472000002861023
1624342085.5335512,441,0.9462000131607056
1624342089.9189882,448,0.948199987411499
1624342094.3705866,455,0.9498999714851379
1624342098.845823,462,0.954800009727478
1624342103.2858503,469,0.9574000239372253
1624342107.7197604,476,0.9470000267028809
1624342112.1721816,483,0.9517999887466431
1624342116.8077543,490,0.954200029373169
1624342121.349099,497,0.954200029373169
1624342125.855778,504,0.9549000263214111
1624342130.3113613,511,0.9606000185012817
1624342134.8164318,518,0.9541000127792358
1624342139.3147469,525,0.9599000215530396
1624342143.9750469,532,0.9621999859809875
1624342148.4396813,539,0.955299973487854
1624342152.9783108,546,0.9559999704360962
1624342157.459438,553,0.9616000056266785
1624342161.8477767,560,0.953499972820282
1624342166.3056953,567,0.9592000246047974
1624342170.8728302,574,0.9631999731063843
1624342175.375469,581,0.9624000191688538
1624342179.862846,588,0.9674000144004822
1624342184.3344977,595,0.9639999866485596
1624342188.8341703,602,0.9585999846458435
1624342193.3403559,609,0.9692000150680542
1624342197.8188257,616,0.9602000117301941
1624342202.3686373,623,0.9668999910354614
1624342206.7966685,630,0.9710999727249146
1624342211.2490995,637,0.9646000266075134
1624342215.8420663,644,0.9695000052452087
1624342220.4929888,651,0.970300018787384
1624342225.0413225,658,0.9634000062942505
1624342229.42586,665,0.963100016117096
1624342233.8514488,672,0.9700999855995178
